decision_month,decision_date,ranking_window,rank,Ticker,momentum_3m,momentum_4m,momentum_5m,momentum_6m,momentum_7m
2026-05,2026-05-01,6,3,WDC,0.597626066949853,1.3000879107075827,1.642006266194397,1.7342970762278997,2.308627547950879
2026-04,2026-04-01,4,1,WDC,0.5869605788081338,0.8228693668168301,0.8865460100562541,1.2828090457383374,2.643743417914033
2026-04,2026-04-01,4,2,STX,0.47408381127026744,0.5733805290131553,0.6003393484970556,0.6546101709721375,1.500349810667625
2026-04,2026-04-01,4,3,MU,0.16671269166070668,0.5310372132062071,0.5686118322047142,1.0224199743542095,2.109248257115811
2026-04,2026-04-01,5,1,WDC,0.5869605788081338,0.8228693668168301,0.8865460100562541,1.2828090457383374,2.643743417914033
2026-04,2026-04-01,5,2,STX,0.47408381127026744,0.5733805290131553,0.6003393484970556,0.6546101709721375,1.500349810667625
2026-04,2026-04-01,5,3,MU,0.16671269166070668,0.5310372132062071,0.5686118322047142,1.0224199743542095,2.109248257115811
2026-04,2026-04-01,6,1,WDC,0.5869605788081338,0.8228693668168301,0.8865460100562541,1.2828090457383374,2.643743417914033
2026-04,2026-04-01,6,2,MU,0.16671269166070668,0.5310372132062071,0.5686118322047142,1.0224199743542095,2.109248257115811
2026-04,2026-04-01,6,3,STX,0.47408381127026744,0.5733805290131553,0.6003393484970556,0.6546101709721375,1.500349810667625
2026-03,2026-03-02,4,1,MU,0.7168624182385559,0.7589975477322901,1.2678853380659616,2.4866242541793135,2.9387422357816364
2026-03,2026-03-02,4,2,WDC,0.6527893236965614,0.7105247149598073,1.069815033110591,2.303769501560274,2.5350983826022513
2026-03,2026-03-02,4,3,AMAT,0.4627837723733512,0.5707148124903043,0.7147727753461428,1.3695793870584718,1.0803639716192865
2026-03,2026-03-02,5,1,MU,0.7168624182385559,0.7589975477322901,1.2678853380659616,2.4866242541793135,2.9387422357816364
2026-03,2026-03-02,5,2,WDC,0.6527893236965614,0.7105247149598073,1.069815033110591,2.303769501560274,2.5350983826022513
2026-03,2026-03-02,5,3,AMAT,0.4627837723733512,0.5707148124903043,0.7147727753461428,1.3695793870584718,1.0803639716192865
2026-03,2026-03-02,6,1,MU,0.7168624182385559,0.7589975477322901,1.2678853380659616,2.4866242541793135,2.9387422357816364
2026-03,2026-03-02,6,2,WDC,0.6527893236965614,0.7105247149598073,1.069815033110591,2.303769501560274,2.5350983826022513
2026-03,2026-03-02,6,3,WBD,0.1939672810214823,0.2786002166624737,0.4728681880178489,1.4526678382689808,1.2144522341432746
2026-02,2026-02-02,4,1,MU,0.8661135226609629,1.4059905613089168,2.6989458442110097,3.178596017910218,2.6286182925323343
2026-02,2026-02-02,4,2,WDC,0.7114750020623726,1.0709649250200495,2.305604920551724,2.5370623170428974,3.2412612118494843
2026-02,2026-02-02,4,3,STX,0.6346673345906928,0.6901022901860185,1.5539834188210677,1.812829912416614,2.0023038463262957
2026-02,2026-02-02,5,1,MU,0.8661135226609629,1.4059905613089168,2.6989458442110097,3.178596017910218,2.6286182925323343
2026-02,2026-02-02,5,2,WDC,0.7114750020623726,1.0709649250200495,2.305604920551724,2.5370623170428974,3.2412612118494843
2026-02,2026-02-02,5,3,STX,0.6346673345906928,0.6901022901860185,1.5539834188210677,1.812829912416614,2.0023038463262957
2026-02,2026-02-02,6,1,MU,0.8661135226609629,1.4059905613089168,2.6989458442110097,3.178596017910218,2.6286182925323343
2026-02,2026-02-02,6,2,WDC,0.7114750020623726,1.0709649250200495,2.305604920551724,2.5370623170428974,3.2412612118494843
2026-02,2026-02-02,6,3,STX,0.6346673345906928,0.6901022901860185,1.5539834188210677,1.812829912416614,2.0023038463262957
2026-01,2026-01-02,4,1,MU,0.7334344511805075,1.6649648018228773,2.0105364549188884,1.6142961903547288,2.2190086259307287
2026-01,2026-01-02,4,2,WBD,0.47338499570181236,1.4535284431726239,1.2152292527113215,1.6060330276432189,1.8510000228881838
2026-01,2026-01-02,4,3,WDC,0.4384787348988919,1.296051626342615,1.4568204249181829,1.9459523861023005,2.610270517302957
2026-01,2026-01-02,5,1,MU,0.7334344511805075,1.6649648018228773,2.0105364549188884,1.6142961903547288,2.2190086259307287
2026-01,2026-01-02,5,2,WDC,0.4384787348988919,1.296051626342615,1.4568204249181829,1.9459523861023005,2.610270517302957
2026-01,2026-01-02,5,3,WBD,0.47338499570181236,1.4535284431726239,1.2152292527113215,1.6060330276432189,1.8510000228881838
2026-01,2026-01-02,6,1,WDC,0.4384787348988919,1.296051626342615,1.4568204249181829,1.9459523861023005,2.610270517302957
2026-01,2026-01-02,6,2,MU,0.7334344511805075,1.6649648018228773,2.0105364549188884,1.6142961903547288,2.2190086259307287
2026-01,2026-01-02,6,3,WBD,0.47338499570181236,1.4535284431726239,1.2152292527113215,1.6060330276432189,1.8510000228881838
2025-12,2025-12-01,4,1,MU,1.0308116813206705,1.2941513507079128,0.9922001364419424,1.4530156328295885,2.0967862731199767
2025-12,2025-12-01,4,2,INTC,0.6526228762723931,1.0719833986582974,0.7509845800256278,1.0268489759595805,1.002502464374679
2025-12,2025-12-01,4,3,WBD,1.0542169599242577,0.8547009364014821,1.1819014401092942,1.3870000839233398,1.83155397095038
2025-12,2025-12-01,5,1,WBD,1.0542169599242577,0.8547009364014821,1.1819014401092942,1.3870000839233398,1.83155397095038
2025-12,2025-12-01,5,2,MU,1.0308116813206705,1.2941513507079128,0.9922001364419424,1.4530156328295885,2.0967862731199767
2025-12,2025-12-01,5,3,APP,0.2944803367734685,0.6446185214335736,0.8521192263913193,0.5515663237378099,1.2311712356229214
2025-12,2025-12-01,6,1,MU,1.0308116813206705,1.2941513507079128,0.9922001364419424,1.4530156328295885,2.0967862731199767
2025-12,2025-12-01,6,2,WBD,1.0542169599242577,0.8547009364014821,1.1819014401092942,1.3870000839233398,1.83155397095038
2025-12,2025-12-01,6,3,INTC,0.6526228762723931,1.0719833986582974,0.7509845800256278,1.0268489759595805,1.002502464374679
2025-11,2025-11-03,4,1,WBD,0.7319348184717602,1.0374773099165306,1.2290000915527344,1.6441281267619785,1.183153852325821
2025-11,2025-11-03,4,2,MU,1.239197115913826,0.9444788585842023,1.3942559537881487,2.0226056747441867,1.6498482020808938
2025-11,2025-11-03,4,3,AMD,0.5122306261586838,0.9076481723029044,1.2651138455710145,1.6864975664481574,1.526269672896572
2025-11,2025-11-03,5,1,MU,1.239197115913826,0.9444788585842023,1.3942559537881487,2.0226056747441867,1.6498482020808938
2025-11,2025-11-03,5,2,AMD,0.5122306261586838,0.9076481723029044,1.2651138455710145,1.6864975664481574,1.526269672896572
2025-11,2025-11-03,5,3,WBD,0.7319348184717602,1.0374773099165306,1.2290000915527344,1.6441281267619785,1.183153852325821
2025-11,2025-11-03,6,1,MU,1.239197115913826,0.9444788585842023,1.3942559537881487,2.0226056747441867,1.6498482020808938
2025-11,2025-11-03,6,2,AMD,0.5122306261586838,0.9076481723029044,1.2651138455710145,1.6864975664481574,1.526269672896572
2025-11,2025-11-03,6,3,WBD,0.7319348184717602,1.0374773099165306,1.2290000915527344,1.6441281267619785,1.183153852325821
2025-10,2025-10-01,4,1,WBD,0.7687386767515549,0.9350000381469727,1.295373627636689,0.8952008138269885,0.7558983282834175
2025-10,2025-10-01,4,2,MU,0.508159820277216,0.8570120281955351,1.3443671866456985,1.0552522700720162,1.0163331973614982
2025-10,2025-10-01,4,3,INTC,0.5728664344292367,0.8206686445505049,0.7987987712779636,0.6299319669046888,0.5804748895536931
2025-10,2025-10-01,5,1,APP,1.0912115647924554,0.7518599199820013,1.5191958619520944,1.4905907196772197,1.087182173768181
2025-10,2025-10-01,5,2,MU,0.508159820277216,0.8570120281955351,1.3443671866456985,1.0552522700720162,1.0163331973614982
2025-10,2025-10-01,5,3,WBD,0.7687386767515549,0.9350000381469727,1.295373627636689,0.8952008138269885,0.7558983282834175
2025-10,2025-10-01,6,1,APP,1.0912115647924554,0.7518599199820013,1.5191958619520944,1.4905907196772197,1.087182173768181
2025-10,2025-10-01,6,2,PLTR,0.41528931216812603,0.40071195359312495,0.5916523391185855,1.1841048214655916,1.2170942340909012
2025-10,2025-10-01,6,3,MU,0.508159820277216,0.8570120281955351,1.3443671866456985,1.0552522700720162,1.0163331973614982
2025-09,2025-09-02,4,1,APP,0.1986016934062791,0.7236038062842911,0.7040325086139019,0.4280251859130626,0.3182191543564459
2025-09,2025-09-02,4,2,AMD,0.41603429480479037,0.6794620254688368,0.5792956728164032,0.6524483536298418,0.4204954239321568
2025-09,2025-09-02,4,3,NVDA,0.24320756387463716,0.5302559001204301,0.5505387699856918,0.4975238443071599,0.4641484505854281
2025-09,2025-09-02,5,1,PLTR,0.18971527056559334,0.3518932914246258,0.8551015088776401,0.8831215510188104,0.8759254877633127
2025-09,2025-09-02,5,2,AVGO,0.20197010401598137,0.5149342126374541,0.773925861915594,0.6002913686251048,0.37714867101057425
2025-09,2025-09-02,5,3,APP,0.1986016934062791,0.7236038062842911,0.7040325086139019,0.4280251859130626,0.3182191543564459
2025-09,2025-09-02,6,1,PLTR,0.18971527056559334,0.3518932914246258,0.8551015088776401,0.8831215510188104,0.8759254877633127
2025-09,2025-09-02,6,2,AMD,0.41603429480479037,0.6794620254688368,0.5792956728164032,0.6524483536298418,0.4204954239321568
2025-09,2025-09-02,6,3,AVGO,0.20197010401598137,0.5149342126374541,0.773925861915594,0.6002913686251048,0.37714867101057425
2025-08,2025-08-01,4,1,PLTR,0.32762485648924655,0.8217997604687266,0.8493168024294071,0.8422499188909882,1.0517355933414128
2025-08,2025-08-01,4,2,AVGO,0.46617034172451666,0.7168253680340981,0.5487799557388227,0.3328199473862208,0.2509478507710672
2025-08,2025-08-01,4,3,AMD,0.7765131323072765,0.6705584645602074,0.7479384208544129,0.5025816224057837,0.42336069682184463
2025-08,2025-08-01,5,1,PLTR,0.32762485648924655,0.8217997604687266,0.8493168024294071,0.8422499188909882,1.0517355933414128
2025-08,2025-08-01,5,2,AMD,0.7765131323072765,0.6705584645602074,0.7479384208544129,0.5025816224057837,0.42336069682184463
2025-08,2025-08-01,5,3,AVGO,0.46617034172451666,0.7168253680340981,0.5487799557388227,0.3328199473862208,0.2509478507710672
2025-08,2025-08-01,6,1,PLTR,0.32762485648924655,0.8217997604687266,0.8493168024294071,0.8422499188909882,1.0517355933414128
2025-08,2025-08-01,6,2,AMD,0.7765131323072765,0.6705584645602074,0.7479384208544129,0.5025816224057837,0.42336069682184463
2025-08,2025-08-01,6,3,NVDA,0.5565995159110744,0.5772315588334829,0.5233039721855439,0.48935401537995316,0.2562219595556885
2025-07,2025-07-01,4,1,ZS,0.5284229180370765,0.6278405543372214,0.5366000366210937,0.6917318128862262,0.47388621850519175
2025-07,2025-07-01,4,2,PLTR,0.5432214478605035,0.5665307545454894,0.5605444949780745,0.7379969202370622,0.9683686380053942
2025-07,2025-07-01,4,3,MSTR,0.21985491534767387,0.4877251335767372,0.07551353173994357,0.24429177574641492,-0.018406521758319694
2025-07,2025-07-01,5,1,PLTR,0.5432214478605035,0.5665307545454894,0.5605444949780745,0.7379969202370622,0.9683686380053942
2025-07,2025-07-01,5,2,ZS,0.5284229180370765,0.6278405543372214,0.5366000366210937,0.6917318128862262,0.47388621850519175
2025-07,2025-07-01,5,3,MCHP,0.48937558031663664,0.24650067730804448,0.392593396665768,0.27948190841525355,0.03508666909583047
2025-07,2025-07-01,6,1,PLTR,0.5432214478605035,0.5665307545454894,0.5605444949780745,0.7379969202370622,0.9683686380053942
2025-07,2025-07-01,6,2,ZS,0.5284229180370765,0.6278405543372214,0.5366000366210937,0.6917318128862262,0.47388621850519175
2025-07,2025-07-01,6,3,NFLX,0.3933949910843293,0.32854058705356715,0.3214293452144086,0.4588432294573641,0.44095169670612155
2025-06,2025-06-02,4,1,PLTR,0.5828338070533214,0.5767852478446323,0.756084439404406,0.9888536601902809,2.1498091377291413
2025-06,2025-06-02,4,2,ZS,0.5529424392289344,0.46589996337890627,0.61389401500344,0.40607165315602844,0.6056739063252898
2025-06,2025-06-02,4,3,MELI,0.25262148632393355,0.3586043838007218,0.46937107161827196,0.3283071537341722,0.26207604489554903
2025-06,2025-06-02,5,1,PLTR,0.5828338070533214,0.5767852478446323,0.756084439404406,0.9888536601902809,2.1498091377291413
2025-06,2025-06-02,5,2,ZS,0.5529424392289344,0.46589996337890627,0.61389401500344,0.40607165315602844,0.6056739063252898
2025-06,2025-06-02,5,3,MELI,0.25262148632393355,0.3586043838007218,0.46937107161827196,0.3283071537341722,0.26207604489554903
2025-06,2025-06-02,6,1,PLTR,0.5828338070533214,0.5767852478446323,0.756084439404406,0.9888536601902809,2.1498091377291413
2025-06,2025-06-02,6,2,AVGO,0.3313903259975155,0.1457428653252626,0.07536248817830304,0.5021981748318567,0.4807658897315894
2025-06,2025-06-02,6,3,ZS,0.5529424392289344,0.46589996337890627,0.61389401500344,0.40607165315602844,0.6056739063252898
2025-05,2025-05-01,4,1,PLTR,0.38762837249267035,0.545418182939867,0.7502635640385344,1.7719466131638368,2.1870543024157314
2025-05,2025-05-01,4,2,MELI,0.20201162459283517,0.3000113425106232,0.17520645366362242,0.11660914330386474,0.11054531653012445
2025-05,2025-05-01,4,3,TTWO,0.2638791256624826,0.28459053236643506,0.25123704169948247,0.4358896075329115,0.5627990752654393
2025-05,2025-05-01,5,1,PLTR,0.38762837249267035,0.545418182939867,0.7502635640385344,1.7719466131638368,2.1870543024157314
2025-05,2025-05-01,5,2,NFLX,0.15785444841238894,0.2782583714223743,0.2625815659541402,0.4991006375756104,0.6051860392223471
2025-05,2025-05-01,5,3,TTWO,0.2638791256624826,0.28459053236643506,0.25123704169948247,0.4358896075329115,0.5627990752654393
2025-05,2025-05-01,6,1,PLTR,0.38762837249267035,0.545418182939867,0.7502635640385344,1.7719466131638368,2.1870543024157314
2025-05,2025-05-01,6,2,APP,-0.23519596002852017,-0.1822517665381157,-0.17939459984285588,0.7091053159706795,1.1392269674028337
2025-05,2025-05-01,6,3,MSTR,0.09942669085751943,0.27195758035417117,0.0034184021884706706,0.6612250008718454,1.3455651876393024
2025-04,2025-04-01,4,1,PLTR,0.12621355972377923,0.27549331350617745,1.0200382634536336,1.3225453217643866,1.7754834372310073
2025-04,2025-04-01,4,2,PDD,0.2611208918478001,0.23449179932611885,0.013520279660094392,-0.161013437561913,0.25002560042359323
2025-04,2025-04-01,4,3,EXC,0.23067586759377012,0.20790349314664724,0.22711131741193902,0.14825371042598667,0.21627156344694054
2025-04,2025-04-01,5,1,PLTR,0.12621355972377923,0.27549331350617745,1.0200382634536336,1.3225453217643866,1.7754834372310073
2025-04,2025-04-01,5,2,APP,-0.17285969566175896,-0.16996971359495894,0.7287348762753214,1.1637965971205326,2.2077615002542985
2025-04,2025-04-01,5,3,MSTR,0.020032595754861715,-0.1953194876770129,0.33220138465651794,0.8810005803760852,1.5017984775765219
2025-04,2025-04-01,6,1,PLTR,0.12621355972377923,0.27549331350617745,1.0200382634536336,1.3225453217643866,1.7754834372310073
2025-04,2025-04-01,6,2,APP,-0.17285969566175896,-0.16996971359495894,0.7287348762753214,1.1637965971205326,2.2077615002542985
2025-04,2025-04-01,6,3,MSTR,0.020032595754861715,-0.1953194876770129,0.33220138465651794,0.8810005803760852,1.5017984775765219
2025-03,2025-03-03,4,1,APP,-0.009542264995874294,1.0628630762308693,1.5820131044565477,2.8277545313869563,3.4924758661583244
2025-03,2025-03-03,4,2,PLTR,0.25651451929297964,0.989980959272645,1.2879868421190297,1.7341854324201873,2.198619571049871
2025-03,2025-03-03,4,3,FTNT,0.11770878364063142,0.3520304161098726,0.39286186287098035,0.38130435251384753,0.8625874037497541
2025-03,2025-03-03,5,1,APP,-0.009542264995874294,1.0628630762308693,1.5820131044565477,2.8277545313869563,3.4924758661583244
2025-03,2025-03-03,5,2,PLTR,0.25651451929297964,0.989980959272645,1.2879868421190297,1.7341854324201873,2.198619571049871
2025-03,2025-03-03,5,3,TEAM,0.031367519876368766,0.22228657793830142,0.6987981931067744,0.6741147503767422,0.5828907442024045
2025-03,2025-03-03,6,1,APP,-0.009542264995874294,1.0628630762308693,1.5820131044565477,2.8277545313869563,3.4924758661583244
2025-03,2025-03-03,6,2,PLTR,0.25651451929297964,0.989980959272645,1.2879868421190297,1.7341854324201873,2.198619571049871
2025-03,2025-03-03,6,3,MSTR,-0.34020508487225243,0.09233377230055906,0.5423197148166226,1.0513407357338522,0.6597323643457407
2025-02,2025-02-03,4,1,APP,1.234697029103577,1.797091615105233,3.1466017681877707,3.866693571231462,3.308417870269171
2025-02,2025-02-03,4,2,PLTR,0.9976145401123806,1.2967635756039328,1.7446737868096869,2.2108894980345464,2.2357032681329128
2025-02,2025-02-03,4,3,MSTR,0.5109920603948048,1.133443918675317,1.8375572040863668,1.2958572631375813,1.5409781768831863
2025-02,2025-02-03,5,1,APP,1.234697029103577,1.797091615105233,3.1466017681877707,3.866693571231462,3.308417870269171
2025-02,2025-02-03,5,2,MSTR,0.5109920603948048,1.133443918675317,1.8375572040863668,1.2958572631375813,1.5409781768831863
2025-02,2025-02-03,5,3,PLTR,0.9976145401123806,1.2967635756039328,1.7446737868096869,2.2108894980345464,2.2357032681329128
2025-02,2025-02-03,6,1,APP,1.234697029103577,1.797091615105233,3.1466017681877707,3.866693571231462,3.308417870269171
2025-02,2025-02-03,6,2,PLTR,0.9976145401123806,1.2967635756039328,1.7446737868096869,2.2108894980345464,2.2357032681329128
2025-02,2025-02-03,6,3,MSTR,0.5109920603948048,1.133443918675317,1.8375572040863668,1.2958572631375813,1.5409781768831863
2025-01,2025-01-02,4,1,APP,1.6159970512520148,2.878134680936252,3.5516049467009188,3.029474180723825,3.132769182484976
2025-01,2025-01-02,4,2,PLTR,1.0622601297164507,1.464437950748645,1.8830522492854942,1.9053324914860243,2.5267356246566863
2025-01,2025-01-02,4,3,MSTR,0.84405928614867,1.4526652265706264,0.9844425572665088,1.196314776294649,0.8434814503805486
2025-01,2025-01-02,5,1,APP,1.6159970512520148,2.878134680936252,3.5516049467009188,3.029474180723825,3.132769182484976
2025-01,2025-01-02,5,2,PLTR,1.0622601297164507,1.464437950748645,1.8830522492854942,1.9053324914860243,2.5267356246566863
2025-01,2025-01-02,5,3,AXON,0.4941385411814925,0.679496520114526,0.9907551997927131,1.06248057763601,1.1415646172713516
2025-01,2025-01-02,6,1,APP,1.6159970512520148,2.878134680936252,3.5516049467009188,3.029474180723825,3.132769182484976
2025-01,2025-01-02,6,2,PLTR,1.0622601297164507,1.464437950748645,1.8830522492854942,1.9053324914860243,2.5267356246566863
2025-01,2025-01-02,6,3,MSTR,0.84405928614867,1.4526652265706264,0.9844425572665088,1.196314776294649,0.8434814503805486
2024-12,2024-12-02,4,1,APP,2.8646318728289923,3.5357572639276844,3.0154444419159043,3.1183797933033652,3.8837110233814585
2024-12,2024-12-02,4,2,FTNT,0.23583564228119003,0.6664335388712643,0.5926483228907722,0.6210884512179686,0.5003935389006657
2024-12,2024-12-02,4,3,TSLA,0.6955839790544509,0.6466383626895797,0.7015629243273562,1.025582902815731,0.9839434715248827
2024-12,2024-12-02,5,1,APP,2.8646318728289923,3.5357572639276844,3.0154444419159043,3.1183797933033652,3.8837110233814585
2024-12,2024-12-02,5,2,TSLA,0.6955839790544509,0.6466383626895797,0.7015629243273562,1.025582902815731,0.9839434715248827
2024-12,2024-12-02,5,3,DASH,0.41039576819673096,0.6300369694238959,0.6253800722974938,0.5914996896126572,0.3837282000943709
2024-12,2024-12-02,6,1,APP,2.8646318728289923,3.5357572639276844,3.0154444419159043,3.1183797933033652,3.8837110233814585
2024-12,2024-12-02,6,2,TSLA,0.6955839790544509,0.6466383626895797,0.7015629243273562,1.025582902815731,0.9839434715248827
2024-12,2024-12-02,6,3,TEAM,0.6231990227668023,0.5347494600102858,0.4916129306188639,0.6677958094131089,0.5389245720195484
2024-11,2024-11-01,4,1,DASH,0.43863223708379406,0.43452216936355526,0.404620141587849,0.22124591856420373,0.1259313103950046
2024-11,2024-11-01,4,2,ILMN,0.22402939415248535,0.419526014282805,0.4893419331107516,0.23478721663655722,0.15998550530910594
2024-11,2024-11-01,4,3,PYPL,0.18282047487325048,0.3362739224597384,0.21730229065711137,0.16797705274944885,0.18791334449726627
2024-11,2024-11-01,5,1,ILMN,0.22402939415248535,0.419526014282805,0.4893419331107516,0.23478721663655722,0.15998550530910594
2024-11,2024-11-01,5,2,GILD,0.18115505295921586,0.3162377314861413,0.441817330706062,0.3960384437336333,0.2548638822302218
2024-11,2024-11-01,5,3,TSLA,0.14811396766017637,0.18640996380163832,0.4123319825840852,0.3832990062161823,0.4209564775309498
2024-11,2024-11-01,6,1,NVDA,0.23991913969381318,0.08939308258576673,0.17758855742467605,0.6307933351899666,0.4986519755955867
2024-11,2024-11-01,6,2,ARM,0.16434855765140477,-0.10923632754201307,0.11296407072602199,0.48473076260077086,0.11480570203292606
2024-11,2024-11-01,6,3,CHTR,-0.027800649792799947,0.23805825226704003,0.2804485663871408,0.4112051328754325,0.28977651981892016
2024-10,2024-10-01,4,1,TSLA,0.22948626828958818,0.4636110887750997,0.43352397988271263,0.4725487228405836,0.27329248811107343
2024-10,2024-10-01,4,2,GILD,0.23433136650975173,0.35209644389881567,0.30916626892945587,0.1767766669233113,0.19820237297463827
2024-10,2024-10-01,4,3,FTNT,0.27802840123452155,0.30085032068434625,0.20399810063739587,0.12783836932996895,0.0858886316393277
2024-10,2024-10-01,5,1,CEG,0.29775526955893117,0.277752658898087,0.44403736007213723,0.4330117147913677,0.5708880442199908
2024-10,2024-10-01,5,2,TSLA,0.22948626828958818,0.4636110887750997,0.43352397988271263,0.4725487228405836,0.27329248811107343
2024-10,2024-10-01,5,3,ARM,-0.1432349035933329,0.07048457277282072,0.42806171186509756,0.07225591288579514,-0.039118722476643164
2024-10,2024-10-01,6,1,TSLA,0.22948626828958818,0.4636110887750997,0.43352397988271263,0.4725487228405836,0.27329248811107343
2024-10,2024-10-01,6,2,CEG,0.29775526955893117,0.277752658898087,0.44403736007213723,0.4330117147913677,0.5708880442199908
2024-10,2024-10-01,6,3,MELI,0.2932649904615374,0.2202889892815556,0.4185416532221229,0.35133273368687234,0.2811161786932259
2024-09,2024-09-03,4,1,MELI,0.17543146268299026,0.3663964068915404,0.3016580709001835,0.23402265939873668,0.13835885018129557
2024-09,2024-09-03,4,2,CHTR,0.21032776168780476,0.3339237471870833,0.2191448913207963,0.18167556658585493,-0.09394775135796196
2024-09,2024-09-03,4,3,AAPL,0.14945031409773102,0.3191396605152508,0.3134761396519805,0.24307219812805214,0.19669979108911728
2024-09,2024-09-03,5,1,AAPL,0.14945031409773102,0.3191396605152508,0.3134761396519805,0.24307219812805214,0.19669979108911728
2024-09,2024-09-03,5,2,MELI,0.17543146268299026,0.3663964068915404,0.3016580709001835,0.23402265939873668,0.13835885018129557
2024-09,2024-09-03,5,3,AZN,0.091870787869063,0.1287379278126899,0.2824812936222505,0.3350908479437771,0.3099789610674164
2024-09,2024-09-03,6,1,AZN,0.091870787869063,0.1287379278126899,0.2824812936222505,0.3350908479437771,0.3099789610674164
2024-09,2024-09-03,6,2,NVDA,-0.0607925359344923,0.30066928988198116,0.19527751237165614,0.31277655311673014,0.7137724177664069
2024-09,2024-09-03,6,3,XEL,0.14249143879258686,0.17435697401621741,0.18537768727435555,0.28779881771983007,0.04409860313939484
2024-08,2024-08-01,4,1,CHTR,0.4515594281920363,0.3266584878338341,0.28588482914330826,-0.014045078120578869,-0.03713828045833656
2024-08,2024-08-01,4,2,AAPL,0.2915307965118803,0.28598581001003853,0.21705538406980218,0.1716535258800671,0.17935346600462898
2024-08,2024-08-01,4,3,TSLA,0.2048446802152457,0.23764409941533837,0.07017371330208144,0.14825796838669136,-0.12704290230744797
2024-08,2024-08-01,5,1,NVDA,0.3152416822863757,0.20866912012154692,0.3274845924470362,0.7329731203260761,1.2675654850931584
2024-08,2024-08-01,5,2,CHTR,0.4515594281920363,0.3266584878338341,0.28588482914330826,-0.014045078120578869,-0.03713828045833656
2024-08,2024-08-01,5,3,BKR,0.18843713178360155,0.13335104446054613,0.2649953597038215,0.333396135739809,0.12511439838137406
2024-08,2024-08-01,6,1,NVDA,0.3152416822863757,0.20866912012154692,0.3274845924470362,0.7329731203260761,1.2675654850931584
2024-08,2024-08-01,6,2,ARM,0.27516004794612847,-0.04254984926370409,-0.14199967288740856,0.7230574010269393,0.7630586965247732
2024-08,2024-08-01,6,3,CEG,-0.03640305190659532,-0.04376039489305328,0.04824360301258612,0.39615248099190015,0.5461252637942051
2024-07,2024-07-01,4,1,NVDA,0.37567605261308357,0.510908762075911,0.9724253575825719,1.580884614029793,1.6585475702409962
2024-07,2024-07-01,4,2,MU,0.05808539415181602,0.38357302661903625,0.5377522150222671,0.5988217754120055,0.7361151987953236
2024-07,2024-07-01,4,3,GOOG,0.1801913630780818,0.3376300037769824,0.2942324083536172,0.3234447021763085,0.3853881681335851
2024-07,2024-07-01,5,1,ARM,0.2515168012596587,0.12152243544159336,1.252268993076746,1.3045560947594739,1.4856024732132442
2024-07,2024-07-01,5,2,NVDA,0.37567605261308357,0.510908762075911,0.9724253575825719,1.580884614029793,1.6585475702409962
2024-07,2024-07-01,5,3,CEG,0.1042233835647659,0.21046554852664134,0.6122153990482304,0.7853973638864924,0.7164419005143341
2024-07,2024-07-01,6,1,NVDA,0.37567605261308357,0.510908762075911,0.9724253575825719,1.580884614029793,1.6585475702409962
2024-07,2024-07-01,6,2,ARM,0.2515168012596587,0.12152243544159336,1.252268993076746,1.3045560947594739,1.4856024732132442
