decision_month,decision_date,ranking_window,rank,Ticker,momentum_3m,momentum_4m,momentum_5m,momentum_6m,momentum_7m
2024-08,2024-08-01,6,3,CEG,-0.03640305495698126,-0.04376039853194846,0.04824351185689424,0.39615244433533725,0.5461251293425204
2024-08,2024-08-01,6,4,BKR,0.1884372062492552,0.1333511121829678,0.2649953597038215,0.333396135739809,0.12511413141484984
2024-08,2024-08-01,6,5,FANG,0.02129625401426316,0.0036815488826607012,0.0993701474646076,0.3329646598933236,0.2965438067090531
2024-08,2024-08-01,6,6,TTD,0.027397216222444953,0.005039542477491832,0.04601264320461862,0.3056093021175572,0.2430939871418918
2024-08,2024-08-01,6,7,AEP,0.1597640676025187,0.20900209463309882,0.20288522027149236,0.2976532507389922,0.24320726409152726
2024-08,2024-08-01,6,8,KLAC,0.13758681886491186,0.06583157336110101,0.05589472665774475,0.2675051917671962,0.35506039831478753
2024-08,2024-08-01,6,9,META,0.13443885389191812,0.014010785529049885,-0.008094275066863,0.26339433078585706,0.4403038747020478
2024-08,2024-08-01,6,10,CTAS,0.15041440284829366,0.12176133196191441,0.2149139362434156,0.2389610900932051,0.2926086062178779
2024-07,2024-07-01,4,1,NVDA,0.37567605261308357,0.510908762075911,0.9724253575825719,1.580884614029793,1.6585473529743946
2024-07,2024-07-01,4,2,MU,0.05808527053299373,0.38357264132315927,0.5377518972268567,0.5988214392920941,0.736115348105117
2024-07,2024-07-01,4,3,GOOG,0.1801914791615724,0.3376301528975689,0.29423268755668275,0.3234448481508767,0.3853880081746701
2024-07,2024-07-01,4,4,GOOGL,0.17821066606736413,0.3358611492047079,0.2978180871194771,0.3259028277129732,0.3893523694245744
2024-07,2024-07-01,4,5,CRWD,0.22704089111061765,0.24650345291936127,0.3099174943800844,0.5883591675075617,0.6685103856241341
2024-07,2024-07-01,4,6,QCOM,0.16963531643774687,0.23152724523193857,0.4305858580659325,0.43956321118071573,0.5567977040294547
2024-07,2024-07-01,4,7,MRNA,0.09801135060297872,0.2197559428378073,0.17097556937113145,0.03066663953993065,0.45246140910316845
2024-07,2024-07-01,4,8,CEG,0.10422339223146082,0.21046545737094946,0.6122153755077671,0.7853972294348082,0.7164417712554312
2024-07,2024-07-01,4,9,AAPL,0.2765040574945268,0.20808175568394272,0.16301455975856594,0.1706580171289438,0.1363779334915216
2024-07,2024-07-01,4,10,AZN,0.15895918316141522,0.2065016513488085,0.18380827194346683,0.1569821829803253,0.22144745031775948
2024-07,2024-07-01,5,1,ARM,0.2515168012596587,0.12152243544159336,1.252268993076746,1.3045560947594739,1.4856024732132442
2024-07,2024-07-01,5,2,NVDA,0.37567605261308357,0.510908762075911,0.9724253575825719,1.580884614029793,1.6585473529743946
2024-07,2024-07-01,5,3,CEG,0.10422339223146082,0.21046545737094946,0.6122153755077671,0.7853972294348082,0.7164417712554312
2024-07,2024-07-01,5,4,MU,0.05808527053299373,0.38357264132315927,0.5377518972268567,0.5988214392920941,0.736115348105117
2024-07,2024-07-01,5,5,TTD,0.12209373451139371,0.16783885961968537,0.45767002760362874,0.38787372578620927,0.36829613559437613
2024-07,2024-07-01,5,6,QCOM,0.16963531643774687,0.23152724523193857,0.4305858580659325,0.43956321118071573,0.5567977040294547
2024-07,2024-07-01,5,7,AMAT,0.13969448562834086,0.13123814544154677,0.4268783004245562,0.5433432877311164,0.5716465915182614
2024-07,2024-07-01,5,8,KLAC,0.16682712428093116,0.1559486866805755,0.38761083353626646,0.48346255385036985,0.514239848524511
2024-07,2024-07-01,5,9,AVGO,0.2190318311348256,0.18142888388566658,0.377505156191861,0.5229871979662424,0.7856134798278986
2024-07,2024-07-01,5,10,FANG,0.03147994864567094,0.12981878018159043,0.3698830276036096,0.33245344666335597,0.3561189722056002
2024-07,2024-07-01,6,1,NVDA,0.37567605261308357,0.510908762075911,0.9724253575825719,1.580884614029793,1.6585473529743946
2024-07,2024-07-01,6,2,ARM,0.2515168012596587,0.12152243544159336,1.252268993076746,1.3045560947594739,1.4856024732132442
2024-07,2024-07-01,6,3,CEG,0.10422339223146082,0.21046545737094946,0.6122153755077671,0.7853972294348082,0.7164417712554312
2024-07,2024-07-01,6,4,MU,0.05808527053299373,0.38357264132315927,0.5377518972268567,0.5988214392920941,0.736115348105117
2024-07,2024-07-01,6,5,CRWD,0.22704089111061765,0.24650345291936127,0.3099174943800844,0.5883591675075617,0.6685103856241341
2024-07,2024-07-01,6,6,AMAT,0.13969448562834086,0.13123814544154677,0.4268783004245562,0.5433432877311164,0.5716465915182614
2024-07,2024-07-01,6,7,AVGO,0.2190318311348256,0.18142888388566658,0.377505156191861,0.5229871979662424,0.7856134798278986
2024-07,2024-07-01,6,8,KLAC,0.16682712428093116,0.1559486866805755,0.38761083353626646,0.48346255385036985,0.514239848524511
2024-07,2024-07-01,6,9,META,0.02814912675669179,0.005735855544064528,0.28100982404158126,0.46038601578243843,0.5569148729979121
2024-07,2024-07-01,6,10,ASML,0.042992306653054424,0.0451080372359538,0.1649694267235955,0.44709562066292774,0.4987744099351812
2024-06,2024-06-03,4,1,NVDA,0.39774918332793474,0.8247004729447953,1.3875891463938252,1.4594353310606492,1.7174360542745295
2024-06,2024-06-03,4,2,CEG,0.2294149026065242,0.6374540857742206,0.8133470456124652,0.7433121120374813,0.8238789084242861
2024-06,2024-06-03,4,3,MU,0.3483311509729208,0.4985832500386942,0.558097267216328,0.6918941121108615,0.8510881347480437
2024-06,2024-06-03,4,4,MRNA,0.5550180004276182,0.4928298559437432,0.31395562065972227,0.8516848795400536,0.9398951869331895
2024-06,2024-06-03,4,5,QCOM,0.2677287400452064,0.4726388022628385,0.4818800501501328,0.6025607224490068,0.8858837732725469
2024-06,2024-06-03,4,6,TTD,0.10990584441273499,0.38535934948201045,0.3190254347749961,0.3004190306513064,0.3158563849544809
2024-06,2024-06-03,4,7,AMAT,0.020692204556955973,0.28744205096298003,0.39252594079347314,0.41806341197507835,0.5923291185083603
2024-06,2024-06-03,4,8,FANG,0.057718008073673444,0.2824622609104974,0.2474212946160672,0.2695765756006301,0.2552184961703614
2024-06,2024-06-03,4,9,NXPI,0.05278612517715198,0.27272420717148127,0.22571192682605967,0.3241693804501249,0.5786873919721582
2024-06,2024-06-03,4,10,KLAC,0.05311577465965467,0.2641693136760155,0.351494088429569,0.37953344250830523,0.5937057700792581
2024-06,2024-06-03,5,1,NVDA,0.39774918332793474,0.8247004729447953,1.3875891463938252,1.4594353310606492,1.7174360542745295
2024-06,2024-06-03,5,2,CEG,0.2294149026065242,0.6374540857742206,0.8133470456124652,0.7433121120374813,0.8238789084242861
2024-06,2024-06-03,5,3,MU,0.3483311509729208,0.4985832500386942,0.558097267216328,0.6918941121108615,0.8510881347480437
2024-06,2024-06-03,5,4,QCOM,0.2677287400452064,0.4726388022628385,0.4818800501501328,0.6025607224490068,0.8858837732725469
2024-06,2024-06-03,5,5,AMAT,0.020692204556955973,0.28744205096298003,0.39252594079347314,0.41806341197507835,0.5923291185083603
2024-06,2024-06-03,5,6,META,-0.04939272886055046,0.21079232327482722,0.3803361564773535,0.47157386371229326,0.5327773272893517
2024-06,2024-06-03,5,7,NFLX,0.02333134552372651,0.11679093286291375,0.35280690889330146,0.3608236318908158,0.5083414669176087
2024-06,2024-06-03,5,8,ASML,-0.02366654615017616,0.08830722135735236,0.35186776393894714,0.40014576872245167,0.5933402645588528
2024-06,2024-06-03,5,9,KLAC,0.05311577465965467,0.2641693136760155,0.351494088429569,0.37953344250830523,0.5937057700792581
2024-06,2024-06-03,5,10,TTD,0.10990584441273499,0.38535934948201045,0.3190254347749961,0.3004190306513064,0.3158563849544809
2024-06,2024-06-03,6,1,NVDA,0.39774918332793474,0.8247004729447953,1.3875891463938252,1.4594353310606492,1.7174360542745295
2024-06,2024-06-03,6,2,MRNA,0.5550180004276182,0.4928298559437432,0.31395562065972227,0.8516848795400536,0.9398951869331895
2024-06,2024-06-03,6,3,CEG,0.2294149026065242,0.6374540857742206,0.8133470456124652,0.7433121120374813,0.8238789084242861
2024-06,2024-06-03,6,4,MU,0.3483311509729208,0.4985832500386942,0.558097267216328,0.6918941121108615,0.8510881347480437
2024-06,2024-06-03,6,5,QCOM,0.2677287400452064,0.4726388022628385,0.4818800501501328,0.6025607224490068,0.8858837732725469
2024-06,2024-06-03,6,6,META,-0.04939272886055046,0.21079232327482722,0.3803361564773535,0.47157386371229326,0.5327773272893517
2024-06,2024-06-03,6,7,AVGO,-0.05120207553383227,0.1062655153966634,0.22310120577579906,0.4340146805852745,0.5635729554604938
2024-06,2024-06-03,6,8,AMAT,0.020692204556955973,0.28744205096298003,0.39252594079347314,0.41806341197507835,0.5923291185083603
2024-06,2024-06-03,6,9,COST,0.08974537309787589,0.15929327896612833,0.25704963724939,0.4029328366542695,0.5050896643002398
2024-06,2024-06-03,6,10,ASML,-0.02366654615017616,0.08830722135735236,0.35186776393894714,0.40014576872245167,0.5933402645588528
2024-05,2024-05-01,4,1,NVDA,0.317608119987141,0.7240675349881647,0.7759473463384226,0.9622485244822223,0.8545887713663836
2024-05,2024-05-01,4,2,CEG,0.44889671093032324,0.6045351090994746,0.5425648921702841,0.6138541987280561,0.7697996993514173
2024-05,2024-05-01,4,3,MU,0.28262919831705746,0.3335669197544251,0.44808290670409656,0.5843361990231748,0.620605473294439
2024-05,2024-05-01,4,4,DASH,0.18788439384284428,0.3213767395213476,0.31973490026885387,0.6793148421876358,0.6044813087522904
2024-05,2024-05-01,4,5,META,0.11367336057957789,0.26961789942296055,0.3535373314136503,0.40983159893643917,0.4329440236957123
2024-05,2024-05-01,4,6,FANG,0.3051694399681091,0.2695080409948767,0.2920556016961393,0.277443299205681,0.35577374591602595
2024-05,2024-05-01,4,7,AMAT,0.16379412521981052,0.2587855957473568,0.2818704087002135,0.43939936725723405,0.39585901896229947
2024-05,2024-05-01,4,8,TTD,0.27079310854865657,0.20994486603002982,0.19287717154043982,0.2070378898190821,0.09066538532584167
2024-05,2024-05-01,4,9,CRWD,-0.013127543641248574,0.1966462925666539,0.2570310342333657,0.6565180394214887,0.7425977004894171
2024-05,2024-05-01,4,10,ASML,-0.03866269055191196,0.19414894380080439,0.23679448203973208,0.4074494893600975,0.47429016608419294
2024-05,2024-05-01,5,1,NVDA,0.317608119987141,0.7240675349881647,0.7759473463384226,0.9622485244822223,0.8545887713663836
2024-05,2024-05-01,5,2,CEG,0.44889671093032324,0.6045351090994746,0.5425648921702841,0.6138541987280561,0.7697996993514173
2024-05,2024-05-01,5,3,MU,0.28262919831705746,0.3335669197544251,0.44808290670409656,0.5843361990231748,0.620605473294439
2024-05,2024-05-01,5,4,MRNA,0.12563121453385073,-0.009244452582465312,0.39621691754883037,0.46272970535917923,0.07888879797191461
2024-05,2024-05-01,5,5,META,0.11367336057957789,0.26961789942296055,0.3535373314136503,0.40983159893643917,0.4329440236957123
2024-05,2024-05-01,5,6,AVGO,0.040118977096106345,0.1499687528272884,0.34827115367177064,0.4700827969545598,0.501757316656656
2024-05,2024-05-01,5,7,DASH,0.18788439384284428,0.3213767395213476,0.31973490026885387,0.6793148421876358,0.6044813087522904
2024-05,2024-05-01,5,8,FANG,0.3051694399681091,0.2695080409948767,0.2920556016961393,0.277443299205681,0.35577374591602595
2024-05,2024-05-01,5,9,AMAT,0.16379412521981052,0.2587855957473568,0.2818704087002135,0.43939936725723405,0.39585901896229947
2024-05,2024-05-01,5,10,QCOM,0.16890073620723167,0.17623593710125496,0.2720257033897575,0.49691216039688846,0.4940827868368063
2024-05,2024-05-01,6,1,NVDA,0.317608119987141,0.7240675349881647,0.7759473463384226,0.9622485244822223,0.8545887713663836
2024-05,2024-05-01,6,2,DASH,0.18788439384284428,0.3213767395213476,0.31973490026885387,0.6793148421876358,0.6044813087522904
2024-05,2024-05-01,6,3,CRWD,-0.013127543641248574,0.1966462925666539,0.2570310342333657,0.6565180394214887,0.7425977004894171
2024-05,2024-05-01,6,4,CEG,0.44889671093032324,0.6045351090994746,0.5425648921702841,0.6138541987280561,0.7697996993514173
2024-05,2024-05-01,6,5,MU,0.28262919831705746,0.3335669197544251,0.44808290670409656,0.5843361990231748,0.620605473294439
2024-05,2024-05-01,6,6,DDOG,-0.003782532318060583,0.09854011259522344,0.06575615614364017,0.5782771607641093,0.3765244251952127
2024-05,2024-05-01,6,7,QCOM,0.16890073620723167,0.17623593710125496,0.2720257033897575,0.49691216039688846,0.4940827868368063
2024-05,2024-05-01,6,8,AVGO,0.040118977096106345,0.1499687528272884,0.34827115367177064,0.4700827969545598,0.501757316656656
2024-05,2024-05-01,6,9,MRNA,0.12563121453385073,-0.009244452582465312,0.39621691754883037,0.46272970535917923,0.07888879797191461
2024-05,2024-05-01,6,10,NXPI,0.17602272146546616,0.13258243050330076,0.2235590945025363,0.45873884741800164,0.25711386287648774
2024-04,2024-04-01,4,1,NVDA,0.8760845688397549,0.9325388036845661,1.1352668049833365,1.018114316808267,0.8632139624131421
2024-04,2024-04-01,4,2,MU,0.5110515984091839,0.6408085401572376,0.7951958094404099,0.8362921684224003,0.7729002378256404
2024-04,2024-04-01,4,3,CEG,0.616880462771942,0.5544334446554096,0.626271253827758,0.7834166050171225,0.7408633429913369
2024-04,2024-04-01,4,4,META,0.42040291410764796,0.5142889610860422,0.5772689660727921,0.6031263169301533,0.6595970370314974
2024-04,2024-04-01,4,5,AMD,0.3229902865884189,0.5103385555624693,0.696964039099164,0.7753462021652944,0.6751027999077084
2024-04,2024-04-01,4,6,AVGO,0.24934161608270533,0.4647800280700045,0.5971178458606641,0.6315294727296281,0.5697806623841164
2024-04,2024-04-01,4,7,ASML,0.38744611195324574,0.43699469341698616,0.6352736665896075,0.7129338592503311,0.5052161704443576
2024-04,2024-04-01,4,8,DASH,0.43323658834923573,0.4314557608089278,0.8214755892048593,0.7403070965660044,0.6450499582807208
2024-04,2024-04-01,4,9,MRVL,0.2597121910322242,0.3878307378807333,0.5362150220129593,0.34383638019657936,0.26591940267060066
2024-04,2024-04-01,4,10,AMAT,0.35417281314670435,0.37900692802929115,0.5484729861744668,0.501633273251844,0.36043115727727626
2024-04,2024-04-01,5,1,NVDA,0.8760845688397549,0.9325388036845661,1.1352668049833365,1.018114316808267,0.8632139624131421
2024-04,2024-04-01,5,2,DASH,0.43323658834923573,0.4314557608089278,0.8214755892048593,0.7403070965660044,0.6450499582807208
2024-04,2024-04-01,5,3,MU,0.5110515984091839,0.6408085401572376,0.7951958094404099,0.8362921684224003,0.7729002378256404
2024-04,2024-04-01,5,4,CRWD,0.29446310959523747,0.3597838488609242,0.791925906368617,0.8850419310712032,0.9821993723671774
2024-04,2024-04-01,5,5,AMD,0.3229902865884189,0.5103385555624693,0.696964039099164,0.7753462021652944,0.6751027999077084
2024-04,2024-04-01,5,6,ASML,0.38744611195324574,0.43699469341698616,0.6352736665896075,0.7129338592503311,0.5052161704443576
2024-04,2024-04-01,5,7,CEG,0.616880462771942,0.5544334446554096,0.626271253827758,0.7834166050171225,0.7408633429913369
2024-04,2024-04-01,5,8,LRCX,0.31309648616603947,0.3663111603587381,0.6262582237265781,0.5638247349562486,0.4097212034329569
2024-04,2024-04-01,5,9,AVGO,0.24934161608270533,0.4647800280700045,0.5971178458606641,0.6315294727296281,0.5697806623841164
2024-04,2024-04-01,5,10,META,0.42040291410764796,0.5142889610860422,0.5772689660727921,0.6031263169301533,0.6595970370314974
2024-04,2024-04-01,6,1,NVDA,0.8760845688397549,0.9325388036845661,1.1352668049833365,1.018114316808267,0.8632139624131421
2024-04,2024-04-01,6,2,CRWD,0.29446310959523747,0.3597838488609242,0.791925906368617,0.8850419310712032,0.9821993723671774
2024-04,2024-04-01,6,3,MU,0.5110515984091839,0.6408085401572376,0.7951958094404099,0.8362921684224003,0.7729002378256404
2024-04,2024-04-01,6,4,CEG,0.616880462771942,0.5544334446554096,0.626271253827758,0.7834166050171225,0.7408633429913369
2024-04,2024-04-01,6,5,AMD,0.3229902865884189,0.5103385555624693,0.696964039099164,0.7753462021652944,0.6751027999077084
2024-04,2024-04-01,6,6,DASH,0.43323658834923573,0.4314557608089278,0.8214755892048593,0.7403070965660044,0.6450499582807208
2024-04,2024-04-01,6,7,ASML,0.38744611195324574,0.43699469341698616,0.6352736665896075,0.7129338592503311,0.5052161704443576
2024-04,2024-04-01,6,8,AVGO,0.24934161608270533,0.4647800280700045,0.5971178458606641,0.6315294727296281,0.5697806623841164
2024-04,2024-04-01,6,9,NFLX,0.31122735873284,0.31899768164634645,0.46198144371658034,0.6152025406306423,0.3965399928368194
2024-04,2024-04-01,6,10,META,0.42040291410764796,0.5142889610860422,0.5772689660727921,0.6031263169301533,0.6595970370314974
2024-03,2024-03-01,4,1,NVDA,0.7595684264360791,0.9441514162108258,0.8374845700506048,0.6964484509735835,0.7694758291251043
2024-03,2024-03-01,4,2,AMD,0.6693302612120173,0.8756016074831903,0.9622349760505562,0.8514390592945822,0.7231292688684952
2024-03,2024-03-01,4,3,CRWD,0.3385525581308382,0.763947268501463,0.855609405224907,0.9512498569754662,0.8956374631022985
2024-03,2024-03-01,4,4,DASH,0.31942428959658087,0.6789196013616308,0.6041036806257178,0.5163017481789631,0.4716480620685062
2024-03,2024-03-01,4,5,AVGO,0.511401578362547,0.6479514922423797,0.6834583848590845,0.6197442109696547,0.5361513997924412
2024-03,2024-03-01,4,6,ASML,0.43408562228557734,0.6319631968730375,0.7094661732089103,0.5021689908493117,0.40426556995815277
2024-03,2024-03-01,4,7,MRVL,0.4714418654372723,0.628765695992076,0.4247970275816566,0.34218587073760554,0.17973082214950642
2024-03,2024-03-01,4,8,DDOG,0.09779125110039955,0.6257178988932806,0.4179007666943686,0.33244650309801194,0.13284040607096714
2024-03,2024-03-01,4,9,LRCX,0.36301551300252766,0.6223355641077157,0.5600526697028387,0.40632084772198707,0.3789368946286411
2024-03,2024-03-01,4,10,META,0.5480355646221651,0.612419107053622,0.6388527004844295,0.6965818957194052,0.5581574140613501
2024-03,2024-03-01,5,1,AMD,0.6693302612120173,0.8756016074831903,0.9622349760505562,0.8514390592945822,0.7231292688684952
2024-03,2024-03-01,5,2,CRWD,0.3385525581308382,0.763947268501463,0.855609405224907,0.9512498569754662,0.8956374631022985
2024-03,2024-03-01,5,3,NVDA,0.7595684264360791,0.9441514162108258,0.8374845700506048,0.6964484509735835,0.7694758291251043
2024-03,2024-03-01,5,4,ASML,0.43408562228557734,0.6319631968730375,0.7094661732089103,0.5021689908493117,0.40426556995815277
2024-03,2024-03-01,5,5,AVGO,0.511401578362547,0.6479514922423797,0.6834583848590845,0.6197442109696547,0.5361513997924412
2024-03,2024-03-01,5,6,META,0.5480355646221651,0.612419107053622,0.6388527004844295,0.6965818957194052,0.5581574140613501
2024-03,2024-03-01,5,7,NFLX,0.32979766313555614,0.47395217933606903,0.6284278538990946,0.4079748924438853,0.41201948833552504
2024-03,2024-03-01,5,8,CEG,0.418001447958233,0.48353408158419,0.6268868486599282,0.5880684692848712,0.7740349753710516
2024-03,2024-03-01,5,9,DASH,0.31942428959658087,0.6789196013616308,0.6041036806257178,0.5163017481789631,0.4716480620685062
2024-03,2024-03-01,5,10,KLAC,0.3099542098817598,0.5133243736609214,0.5655612160183039,0.42231938827256643,0.40605696325566054
2024-03,2024-03-01,6,1,CRWD,0.3385525581308382,0.763947268501463,0.855609405224907,0.9512498569754662,0.8956374631022985
2024-03,2024-03-01,6,2,AMD,0.6693302612120173,0.8756016074831903,0.9622349760505562,0.8514390592945822,0.7231292688684952
2024-03,2024-03-01,6,3,META,0.5480355646221651,0.612419107053622,0.6388527004844295,0.6965818957194052,0.5581574140613501
2024-03,2024-03-01,6,4,NVDA,0.7595684264360791,0.9441514162108258,0.8374845700506048,0.6964484509735835,0.7694758291251043
2024-03,2024-03-01,6,5,AVGO,0.511401578362547,0.6479514922423797,0.6834583848590845,0.6197442109696547,0.5361513997924412
2024-03,2024-03-01,6,6,CEG,0.418001447958233,0.48353408158419,0.6268868486599282,0.5880684692848712,0.7740349753710516
2024-03,2024-03-01,6,7,DASH,0.31942428959658087,0.6789196013616308,0.6041036806257178,0.5163017481789631,0.4716480620685062
2024-03,2024-03-01,6,8,ASML,0.43408562228557734,0.6319631968730375,0.7094661732089103,0.5021689908493117,0.40426556995815277
2024-03,2024-03-01,6,9,QCOM,0.2641195800229792,0.48760828219868024,0.48479649427099303,0.42959425518524985,0.2577902903774607
2024-03,2024-03-01,6,10,KLAC,0.3099542098817598,0.5133243736609214,0.5655612160183039,0.42231938827256643,0.40605696325566054
2024-02,2024-02-01,4,1,CRWD,0.6785533214023609,0.7657780286208957,0.8567884577947258,0.8038682996279545,1.0510412534034592
2024-02,2024-02-01,4,2,AMD,0.5779340455655062,0.6508182557298956,0.5576062172770762,0.4496598464246977,0.4719391830144988
2024-02,2024-02-01,4,3,ASML,0.4640537463048493,0.5335825954061801,0.34761380823406296,0.2597834757814661,0.21928765365037917
2024-02,2024-02-01,4,4,NFLX,0.3506032530645178,0.49215150103965644,0.2901473308479008,0.2938534513348223,0.2855880336171055
2024-02,2024-02-01,4,5,ZS,0.5196936280502236,0.4796444680321774,0.503093763223063,0.46228496987748247,0.6239852889406199
2024-02,2024-02-01,4,6,AVGO,0.4133794588181281,0.4438322439317388,0.38918724677326577,0.31749316913875325,0.38297389998196874
2024-02,2024-02-01,4,7,PANW,0.38842604089387867,0.43586600957056065,0.4006674337133487,0.3428526432023531,0.33510054208130624
2024-02,2024-02-01,4,8,NVDA,0.4892504794986938,0.4075420022339289,0.2995061228210716,0.35544623994458835,0.48628357238651443
2024-02,2024-02-01,4,9,MELI,0.34482043689191855,0.38817381301524345,0.2297628170864432,0.4443820175426654,0.4645277732329842
2024-02,2024-02-01,4,10,DDOG,0.5842697121508444,0.3817509427918335,0.29847536239622774,0.103958285297018,0.2910774274479826
2024-02,2024-02-01,5,1,CRWD,0.6785533214023609,0.7657780286208957,0.8567884577947258,0.8038682996279545,1.0510412534034592
2024-02,2024-02-01,5,2,AMD,0.5779340455655062,0.6508182557298956,0.5576062172770762,0.4496598464246977,0.4719391830144988
2024-02,2024-02-01,5,3,ZS,0.5196936280502236,0.4796444680321774,0.503093763223063,0.46228496987748247,0.6239852889406199
2024-02,2024-02-01,5,4,PANW,0.38842604089387867,0.43586600957056065,0.4006674337133487,0.3428526432023531,0.33510054208130624
2024-02,2024-02-01,5,5,AVGO,0.4133794588181281,0.4438322439317388,0.38918724677326577,0.31749316913875325,0.38297389998196874
2024-02,2024-02-01,5,6,ASML,0.4640537463048493,0.5335825954061801,0.34761380823406296,0.2597834757814661,0.21928765365037917
2024-02,2024-02-01,5,7,META,0.2659291753218689,0.2866824999297637,0.33200636901324865,0.22332768296744288,0.3802534035324514
2024-02,2024-02-01,5,8,COST,0.2982820582230037,0.26530878393226986,0.32821945329613,0.30384964433721606,0.33862418579124487
2024-02,2024-02-01,5,9,NVDA,0.4892504794986938,0.4075420022339289,0.2995061228210716,0.35544623994458835,0.48628357238651443
2024-02,2024-02-01,5,10,DDOG,0.5842697121508444,0.3817509427918335,0.29847536239622774,0.103958285297018,0.2910774274479826
2024-02,2024-02-01,6,1,CRWD,0.6785533214023609,0.7657780286208957,0.8567884577947258,0.8038682996279545,1.0510412534034592
2024-02,2024-02-01,6,2,ZS,0.5196936280502236,0.4796444680321774,0.503093763223063,0.46228496987748247,0.6239852889406199
2024-02,2024-02-01,6,3,AMD,0.5779340455655062,0.6508182557298956,0.5576062172770762,0.4496598464246977,0.4719391830144988
2024-02,2024-02-01,6,4,MELI,0.34482043689191855,0.38817381301524345,0.2297628170864432,0.4443820175426654,0.4645277732329842
2024-02,2024-02-01,6,5,AMGN,0.2540713445452154,0.2283127185467766,0.2742470377750075,0.42065430977420926,0.46554497576549525
2024-02,2024-02-01,6,6,PDD,0.22986491754168492,0.2700912878849926,0.22557842207222456,0.40515042161954895,0.7757047932695236
2024-02,2024-02-01,6,7,TEAM,0.43323016670644754,0.2908942835490309,0.24675958768057082,0.40324801795337506,0.5209738019360155
2024-02,2024-02-01,6,8,NVDA,0.4892504794986938,0.4075420022339289,0.2995061228210716,0.35544623994458835,0.48628357238651443
2024-02,2024-02-01,6,9,PANW,0.38842604089387867,0.43586600957056065,0.4006674337133487,0.3428526432023531,0.33510054208130624
2024-02,2024-02-01,6,10,CEG,0.11385041221593717,0.2214809282126433,0.19233574819609123,0.33196103354259066,0.4003040305081176
2024-01,2024-01-02,4,1,CRWD,0.4562345709957174,0.5312907395151543,0.48764756207387494,0.6914907374157597,0.5670580425729408
2024-01,2024-01-02,4,2,PDD,0.46122205342857336,0.41001063122030357,0.6166056755448466,1.0429232363486656,1.10797520783448
2024-01,2024-01-02,4,3,ZS,0.31997014061056217,0.3408889289675354,0.30448397503819624,0.448734568678709,0.572063075536712
2024-01,2024-01-02,4,4,INTC,0.3524301812820769,0.3099473261561869,0.34440511159376563,0.4315796188800831,0.5460874795092989
2024-01,2024-01-02,4,5,AMD,0.3419193021767084,0.26614897848364283,0.17840139140435807,0.19651184766189878,0.1599564779031739
2024-01,2024-01-02,4,6,AVGO,0.3059114110400549,0.25648633022098766,0.19164076767007399,0.25086650803623844,0.395214610901383
2024-01,2024-01-02,4,7,LULU,0.32001260047781055,0.25035256149383667,0.32572602033272413,0.3320154977592211,0.539150283199588
2024-01,2024-01-02,4,8,SIRI,0.28076754692854133,0.2266910252739467,0.11399113230410896,0.19820196964003656,0.49937191935548597
2024-01,2024-01-02,4,9,COST,0.16691014066811238,0.22492846707912784,0.20245381301727505,0.23452405988119152,0.3030179789811962
2024-01,2024-01-02,4,10,QCOM,0.27022371933207623,0.22299893551994976,0.07602292095083274,0.18345513796765056,0.22697998680306397
2024-01,2024-01-02,5,1,PDD,0.46122205342857336,0.41001063122030357,0.6166056755448466,1.0429232363486656,1.10797520783448
2024-01,2024-01-02,5,2,CRWD,0.4562345709957174,0.5312907395151543,0.48764756207387494,0.6914907374157597,0.5670580425729408
2024-01,2024-01-02,5,3,INTC,0.3524301812820769,0.3099473261561869,0.34440511159376563,0.4315796188800831,0.5460874795092989
2024-01,2024-01-02,5,4,LULU,0.32001260047781055,0.25035256149383667,0.32572602033272413,0.3320154977592211,0.539150283199588
2024-01,2024-01-02,5,5,ZS,0.31997014061056217,0.3408889289675354,0.30448397503819624,0.448734568678709,0.572063075536712
2024-01,2024-01-02,5,6,AMGN,0.12548657701808374,0.16757558166260322,0.30172661415202384,0.3428593332419714,0.41016839991694787
2024-01,2024-01-02,5,7,MELI,0.2141875899660437,0.07563097438407351,0.26335096111711676,0.28097175638089,0.2155291731760094
2024-01,2024-01-02,5,8,TEAM,0.1479286461151872,0.10868183689104316,0.24783928315525383,0.352527019046764,0.27874311854502465
2024-01,2024-01-02,5,9,REGN,0.10631631496536409,0.08822442288476928,0.22451197691471636,0.26028763858525417,0.23774220402602153
2024-01,2024-01-02,5,10,ROST,0.20581746932959266,0.13418200191369611,0.21423458525863825,0.24548358817023863,0.37622316710635584
2024-01,2024-01-02,6,1,PDD,0.46122205342857336,0.41001063122030357,0.6166056755448466,1.0429232363486656,1.10797520783448
2024-01,2024-01-02,6,2,CRWD,0.4562345709957174,0.5312907395151543,0.48764756207387494,0.6914907374157597,0.5670580425729408
2024-01,2024-01-02,6,3,ZS,0.31997014061056217,0.3408889289675354,0.30448397503819624,0.448734568678709,0.572063075536712
2024-01,2024-01-02,6,4,INTC,0.3524301812820769,0.3099473261561869,0.34440511159376563,0.4315796188800831,0.5460874795092989
2024-01,2024-01-02,6,5,TEAM,0.1479286461151872,0.10868183689104316,0.24783928315525383,0.352527019046764,0.27874311854502465
2024-01,2024-01-02,6,6,AMGN,0.12548657701808374,0.16757558166260322,0.30172661415202384,0.3428593332419714,0.41016839991694787
