date,AAL,AAPL,ABNB,ADBE,ADI,ADP,ADSK,AEP,AKAM,ALAB,ALGN,ALNY,AMAT,AMD,AMGN,AMZN,APP,ARM,ASML,AVGO,AXON,AZN,BATRA,BATRK,BBBY,BIDU,BIIB,BKNG,BKR,BMRN,CCEP,CDNS,CDW,CEG,CHKP,CHRW,CHTR,CMCSA,COST,CPRT,CRWD,CRWV,CSCO,CSGP,CSX,CTAS,CTSH,DASH,DDOG,DELL,DLTR,DOCU,DXCM,EA,EBAY,ENPH,EQIX,ERIC,ESRX,EXC,EXPD,EXPE,FANG,FAST,FER,FFIV,FLEX,FOSL,FOX,FOXA,FSLR,FTNT,GEHC,GENZ,GFS,GILD,GOLD,GOOG,GOOGL,GRMN,HAS,HON,HONA,HSIC,IDXX,ILMN,INCY,INFY,INSM,INTC,INTU,ISRG,JAVA,JBHT,JD,KDP,KHC,KLAC,LAMR,LBTYA,LBTYK,LCID,LIFE,LILA,LILAK,LIN,LITE,LOGI,LRCX,LULU,MAR,MAT,MCHP,MDB,MDLZ,MEDI,MELI,META,MICC,MNST,MPWR,MRNA,MRVL,MSFT,MSTR,MTCH,MU,NBIS,NCLH,NFLX,NTAP,NTES,NVDA,NWSA,NXPI,ODFL,OKTA,ON,ORCL,ORLY,PANW,PAYX,PCAR,PCLN,PDD,PEP,PLTR,PRGO,PTEN,PTON,PYPL,QCOM,QGEN,REGN,RIVN,RKLB,ROP,ROST,RYAAY,SBAC,SBUX,SHLD,SHOP,SHPG,SIRI,SMCI,SNDK,SNPS,SOLS,SPCX,SPLS,STLD,STX,SWKS,TCOM,TEAM,TER,TEVA,TMUS,TRI,TRIP,TSCO,TSLA,TTD,TTWO,TXN,UAL,ULTA,URBN,VIP,VOD,VRSK,VRSN,VRTX,VSNT,WBD,WDAY,WDC,WMT,WTW,WYNN,XEL,XRAY,ZM,ZS
2014-01-02,23.90792465209961,17.124881744384766,,59.290000915527344,38.030696868896484,53.05072784423828,49.25,29.57195472717285,46.529998779296875,,56.959999084472656,63.86000061035156,14.973543167114258,3.950000047683716,81.54228210449219,19.898500442504883,,,81.68973541259766,3.900949239730835,15.380000114440918,39.24826431274414,,,29.56999969482422,179.99000549316406,280.3299865722656,44.86457824707031,28.3326416015625,69.2699966430664,22.462284088134766,14.010000228881836,20.271413803100586,,64.37999725341797,43.272621154785156,134.75999450683594,17.806835174560547,93.4667739868164,4.576250076293945,,,15.094021797180176,18.187999725341797,7.723165512084961,12.816122055053711,43.286521911621094,,,,56.400001525878906,,8.6875,22.155536651611328,20.080963134765625,6.78000020980835,128.5309295654297,8.197137832641602,69.95500183105469,12.401643753051758,37.05141067504883,64.43318939208984,39.111202239990234,8.38296890258789,14.287572860717773,88.88999938964844,5.810098171234131,118.37000274658203,,,57.439998626708984,3.803999900817871,,39.250003814697266,,51.61795425415039,,27.481782913208008,27.61102294921875,31.108253479003906,36.36313247680664,65.72149658203125,,44.505882263183594,52.51499938964844,107.33463287353516,51.22999954223633,4.962810516357422,17.139999389648438,19.178794860839844,68.07415771484375,42.223331451416016,,68.02291107177734,,5.679646968841553,,4.001962661743164,28.59015655517578,19.26782989501953,17.791616439819336,,,,,103.20014953613281,,10.47895622253418,4.577088356018066,58.59000015258789,43.25517272949219,39.040916442871094,16.922710418701172,,26.382131576538086,,101.7191390991211,54.23373794555664,,11.130000114440918,30.397689819335938,,12.530525207519531,30.694459915161133,12.352999687194824,17.725845336914062,21.121471405029297,,34.63999938964844,5.183143138885498,29.808544158935547,12.365213394165039,0.37340855598449707,15.697847366333008,38.696834564208984,16.693668365478516,,8.010000228881836,31.390640258789062,8.583999633789062,9.276666641235352,30.113666534423828,24.9698429107666,,,56.27582931518555,,116.90745544433594,19.411048889160156,,,51.97868728637695,23.19232177734375,272.34063720703125,,,127.7190933227539,32.860923767089844,17.48714256286621,80.63045501708984,30.1164608001709,,,135.8402862548828,28.035303115844727,1.6440000534057617,,40.41999816894531,,,,14.755409240722656,32.10088348388672,21.442960739135742,24.58551788330078,,16.2152042388916,36.05304718017578,31.91152000427246,27.71980857849121,71.56890106201172,12.80212688446045,10.006667137145996,,17.530000686645508,30.520469665527344,37.72999954223633,95.91000366210938,37.779998779296875,279.43011474609375,18.15862464904785,61.912315368652344,59.123085021972656,73.83000183105469,,45.52886962890625,81.7699966430664,51.452754974365234,20.72639274597168,95.50861358642578,163.61219787597656,18.456260681152344,41.00394821166992,,
2014-01-03,25.020362854003906,16.748716354370117,,59.15999984741211,38.28536605834961,53.62868881225586,48.900001525878906,29.559144973754883,46.45000076293945,,57.16999816894531,63.13999938964844,14.939414024353027,4.0,80.60577392578125,19.82200050354004,,,81.40670776367188,3.915766477584839,15.670000076293945,39.442588806152344,,,28.6200008392334,175.27999877929688,277.3999938964844,44.364803314208984,28.08111000061035,69.08999633789062,22.508668899536133,14.170000076293945,20.262739181518555,,64.29000091552734,42.86847686767578,133.3699951171875,17.67531967163086,93.05422973632812,4.538750171661377,,,15.080301284790039,18.408000946044922,7.772374629974365,12.879050254821777,43.058799743652344,,,,56.56999969482422,,8.699999809265137,22.00996971130371,19.82781410217285,6.920000076293945,127.54539489746094,8.18333911895752,70.0,12.15060043334961,36.846927642822266,64.42387390136719,37.59750747680664,8.345273971557617,14.287572860717773,88.02999877929688,5.810098171234131,121.22000122070312,,,56.7400016784668,3.8540000915527344,,39.27955627441406,,51.007118225097656,,27.281307220458984,27.409605026245117,32.2363166809082,36.05000686645508,65.86701202392578,,44.670589447021484,53.14500045776367,105.65174865722656,51.9900016784668,5.10759162902832,17.030000686645508,19.171356201171875,67.94869995117188,41.49555587768555,,68.63561248779297,,5.671306133270264,,4.007646083831787,28.584623336791992,19.237430572509766,17.781028747558594,,,,,103.34357452392578,,10.518200874328613,4.576239585876465,58.779998779296875,42.981285095214844,38.61252212524414,17.064470291137695,,26.336654663085938,,102.23063659667969,54.08505630493164,,11.25333309173584,30.612077713012695,,12.521682739257812,30.48794174194336,12.326000213623047,17.85370635986328,20.448625564575195,,34.63999938964844,5.187142848968506,29.7421817779541,12.349425315856934,0.36893510818481445,15.584163665771484,38.37964630126953,16.792747497558594,,8.050000190734863,31.307415008544922,8.602666854858398,9.573332786560059,30.22059440612793,25.021045684814453,,,56.37179946899414,,117.77037811279297,19.667686462402344,,,51.67387008666992,23.083900451660156,269.5238952636719,,,127.85781860351562,32.88747787475586,17.829511642456055,80.0741958618164,30.030607223510742,,,135.9769744873047,28.596006393432617,1.6710000038146973,,40.619998931884766,,,,14.724664688110352,32.917747497558594,21.693384170532227,22.65489959716797,,16.15082359313965,35.712764739990234,30.869173049926758,27.890230178833008,71.96017456054688,12.748785972595215,9.970666885375977,,17.6299991607666,30.655006408691406,39.95000076293945,94.91999816894531,37.9900016784668,289.9180908203125,17.9437255859375,61.92181396484375,58.945777893066406,73.44999694824219,,45.26315689086914,82.47000122070312,51.82613754272461,20.65810203552246,94.64391326904297,162.0086212158203,18.44955062866211,41.200592041015625,,
2014-01-06,25.482301712036133,16.840055465698242,,58.119998931884766,38.06928634643555,53.01752471923828,48.54999923706055,29.539905548095703,46.11000061035156,,59.900001525878906,61.06999969482422,14.751712799072266,4.130000114440918,79.90865325927734,19.681499481201172,,,79.73502349853516,3.8890953063964844,15.640000343322754,39.462703704833984,,,28.729999542236328,176.6300048828125,274.9700012207031,44.633094787597656,27.981557846069336,67.0999984741211,22.328277587890625,14.270000457763672,20.592212677001953,,63.91999816894531,42.36705780029297,135.0,17.65802001953125,92.3481216430664,4.539999961853027,,,15.1008882522583,18.21500015258789,7.714963436126709,12.811779975891113,42.861717224121094,,,,56.7599983215332,,8.7524995803833,21.86440086364746,19.276830673217773,7.039999961853027,128.10433959960938,8.169539451599121,69.87999725341797,12.228194236755371,36.480594635009766,64.20045471191406,37.13117218017578,8.199873924255371,14.287572860717773,87.77999877929688,5.802562236785889,120.0199966430664,,,51.2599983215332,3.8480000495910645,,39.29433822631836,,50.26590347290039,,27.585477828979492,27.71520233154297,32.11866760253906,35.79683303833008,65.80152893066406,,44.568626403808594,52.65999984741211,105.90467071533203,52.310001373291016,5.032520771026611,18.049999237060547,18.933387756347656,67.89488220214844,41.21555709838867,,68.04067993164062,,5.68560266494751,,3.9375576972961426,28.5015811920166,19.537065505981445,18.02033805847168,,,,,103.19220733642578,,10.667342185974121,4.517699718475342,57.779998779296875,42.80459976196289,38.40656661987305,17.029983520507812,,26.169923782348633,,99.83052825927734,56.702064514160156,,11.076666831970215,30.14757537841797,,12.946146011352539,29.843660354614258,12.144000053405762,18.059850692749023,20.15608787536621,,33.959999084472656,5.136713981628418,29.609432220458984,12.321002006530762,0.37387940287590027,15.374275207519531,37.99197006225586,16.642528533935547,,8.029999732971191,31.182586669921875,8.63466739654541,9.640000343322754,29.959949493408203,25.247236251831055,,,56.39924621582031,,116.77766418457031,19.348838806152344,,,51.53913497924805,23.2514591217041,266.65753173828125,,,127.33061218261719,32.82112503051758,17.710426330566406,80.08332061767578,29.726200103759766,,,137.30433654785156,30.678640365600586,1.659000039100647,,40.25,,,,14.501799583435059,32.993064880371094,21.62295150756836,22.107559204101562,,16.169219970703125,36.25902557373047,32.0167236328125,27.83836555480957,71.47996520996094,12.578758239746094,9.800000190734863,,17.600000381469727,30.40009307861328,39.36000061035156,92.91000366210938,37.959999084472656,282.4266662597656,18.09788703918457,60.51472473144531,58.57145690917969,75.5,,44.69596481323242,84.58999633789062,51.583438873291016,20.542537689208984,94.66551971435547,161.89291381835938,18.348918914794922,40.95265579223633,,
2014-01-07,25.369173049926758,16.71961212158203,,58.970001220703125,38.26992416381836,53.66188049316406,49.68000030517578,29.732219696044922,47.0099983215332,,61.36000061035156,62.310001373291016,14.819968223571777,4.179999828338623,81.98595428466797,19.901500701904297,,,79.06283569335938,3.9261393547058105,15.90999984741211,39.20806121826172,,,28.450000762939453,178.82000732421875,273.5199890136719,45.555118560791016,27.66192054748535,68.54000091552734,22.683916091918945,14.34000015258789,20.791635513305664,,63.939998626708984,42.4194450378418,138.0800018310547,18.284454345703125,91.91970825195312,4.546249866485596,,,15.306705474853516,18.2450008392334,7.750505447387695,12.879050254821777,43.409149169921875,,,,56.59000015258789,,8.867500305175781,22.417560577392578,19.6826229095459,7.539999961853027,132.083251953125,8.169539451599121,69.83999633789062,12.292098999023438,36.87248611450195,66.51860809326172,36.993553161621094,8.235776901245117,14.287572860717773,89.63999938964844,5.7874908447265625,119.91000366210938,,,52.4900016784668,3.9660000801086426,,40.12928771972656,,49.9501953125,,28.117279052734375,28.2495059967041,31.61345863342285,35.83015441894531,66.07076263427734,,45.22352981567383,53.93000030517578,109.44552612304688,51.959999084472656,5.012858867645264,17.979999542236328,19.030065536499023,69.0781478881836,41.52888870239258,,68.64454650878906,,5.730880260467529,,3.9356637001037598,28.617835998535156,19.49146842956543,18.016103744506836,,,,,103.78990173339844,,11.028412818908691,4.573694705963135,58.279998779296875,42.99011993408203,37.92875289916992,17.125776290893555,,26.382131576538086,,97.48944854736328,57.415794372558594,,11.289999961853027,30.27263069152832,,12.999201774597168,30.074934005737305,12.295999526977539,18.446044921875,21.189727783203125,,33.880001068115234,4.849999904632568,30.216421127319336,12.583114624023438,0.38000085949897766,15.216856002807617,37.85981369018555,16.853479385375977,,8.100000381469727,31.498830795288086,8.86733341217041,9.998332977294922,30.133695602416992,25.23015594482422,,,57.2217903137207,,118.03762817382812,19.465484619140625,,,51.92196273803711,23.655576705932617,271.8249206542969,,,127.58031463623047,32.63972473144531,18.12350845336914,80.75812530517578,30.132070541381836,,,138.38768005371094,30.918928146362305,1.6770000457763672,,40.34000015258789,,,,14.594018936157227,34.06481170654297,21.748165130615234,22.89871597290039,,16.307180404663086,36.903778076171875,31.768089294433594,27.616064071655273,75.50839233398438,12.657105445861816,9.957332611083984,,18.110000610351562,30.237215042114258,38.689998626708984,94.45999908447266,37.97999954223633,259.952392578125,18.130586624145508,60.47669982910156,60.226348876953125,74.48999786376953,,44.425140380859375,88.12999725341797,53.30101776123047,20.605571746826172,94.94657135009766,166.5630340576172,18.664241790771484,41.585323333740234,,
2014-01-08,26.047948837280273,16.82550621032715,,58.900001525878906,38.362545013427734,53.376224517822266,50.2400016784668,29.552705764770508,46.68000030517578,,60.72999954223633,63.68000030517578,14.862624168395996,4.179999828338623,81.59860229492188,20.09600067138672,,,79.27513885498047,3.984673261642456,17.93000030517578,39.21475601196289,,,29.799999237060547,181.7899932861328,290.010009765625,45.33694839477539,27.35799789428711,69.79000091552734,22.668458938598633,14.420000076293945,20.791635513305664,,64.56999969482422,42.11259460449219,136.08999633789062,18.256757736206055,90.48371124267578,4.53000020980835,,,15.292988777160645,18.006999969482422,7.717696666717529,12.844329833984375,43.772647857666016,,,,56.63999938964844,,8.869999885559082,22.621356964111328,19.496488571166992,7.25,132.59808349609375,8.23853874206543,71.02999877929688,12.26470947265625,36.62541961669922,65.4572525024414,36.39725875854492,8.235776901245117,14.287572860717773,89.37000274658203,5.77995491027832,118.11000061035156,,,51.68000030517578,3.9679999351501465,,40.46178436279297,,50.41688919067383,,28.175792694091797,28.308292388916016,31.419694900512695,35.7901725769043,65.80879974365234,,45.98431396484375,54.154998779296875,110.86576080322266,54.7400016784668,4.983366012573242,18.469999313354492,18.91107940673828,68.6917495727539,42.27333450317383,,68.5113296508789,,5.68560266494751,,3.9337685108184814,28.512643814086914,19.39810562133789,17.88479995727539,,,,,104.33971405029297,,10.997014999389648,4.5966010093688965,58.02000045776367,43.405372619628906,37.64040756225586,17.351810455322266,,26.389707565307617,,97.84355926513672,57.72309875488281,,11.398332595825195,30.620990753173828,,13.237960815429688,29.53802490234375,12.244000434875488,18.352108001708984,23.27652359008789,,34.31999969482422,4.871285915374756,30.386672973632812,13.011024475097656,0.38518062233924866,15.120661735534668,38.61753845214844,16.895030975341797,,8.539999961853027,31.3906307220459,8.838666915893555,10.008333206176758,29.913166046142578,25.1661434173584,,,57.05724334716797,,120.6719970703125,19.43438148498535,,,52.2338981628418,24.049837112426758,271.259521484375,,,128.1175994873047,32.60874938964844,18.59613609313965,81.19586181640625,30.45209503173828,,,139.0123291015625,30.198022842407227,1.6740000247955322,,40.779998779296875,,,,14.77077579498291,34.54566955566406,21.84990692138672,22.14736557006836,,16.518726348876953,36.760501861572266,31.85415267944336,27.460466384887695,75.72181701660156,12.727117538452148,10.085332870483398,,17.799999237060547,30.655006408691406,41.02000045776367,94.16999816894531,37.869998931884766,215.75299072265625,18.1165714263916,60.23899841308594,60.324859619140625,75.2300033569336,,43.23454284667969,89.0,53.77397918701172,20.44272232055664,95.09789276123047,169.68753051757812,18.59044075012207,41.662269592285156,,
2014-01-09,27.735454559326172,16.610639572143555,,59.09000015258789,38.21591567993164,53.562259674072266,51.08000183105469,29.668113708496094,47.619998931884766,,60.34000015258789,64.83000183105469,14.845564842224121,4.090000152587891,83.71820068359375,20.050500869750977,,,79.72618865966797,3.9439218044281006,17.790000915527344,39.784358978271484,,,29.459999084472656,175.52000427246094,289.75,45.18770980834961,27.15364646911621,70.18000030517578,22.797317504882812,14.319999694824219,21.242496490478516,,64.69999694824219,42.322147369384766,136.00999450683594,18.301753997802734,94.02214050292969,4.507500171661377,,,15.155768394470215,18.018999099731445,7.835249900817871,12.88338851928711,43.58871078491211,,,,56.43000030517578,,9.15999984741211,22.077899932861328,19.384801864624023,7.590000152587891,130.53875732421875,8.23163890838623,72.37999725341797,12.337740898132324,36.64246368408203,64.74971771240234,34.79948806762695,8.363226890563965,14.287572860717773,88.05999755859375,5.817634105682373,119.31999969482422,,,52.11000061035156,3.8940000534057617,,40.12189483642578,,50.99339294433594,,27.904457092285156,28.035688400268555,31.052881240844727,35.29716491699219,65.83062744140625,,46.09019470214844,54.4900016784668,111.67314910888672,56.16999816894531,5.018221855163574,19.579999923706055,18.821834564208984,68.86247253417969,42.975555419921875,,68.80435943603516,,5.715391635894775,,3.9457662105560303,28.252422332763672,19.313425064086914,17.806442260742188,,,,,104.39550018310547,,10.82433032989502,4.598297119140625,57.349998474121094,43.281673431396484,37.47565460205078,17.324993133544922,,26.798974990844727,,96.90908813476562,56.72188949584961,,11.258333206176758,30.111845016479492,,13.397138595581055,29.34804344177246,12.126999855041504,18.166839599609375,22.662187576293945,,34.720001220703125,4.815000057220459,30.090587615966797,12.595747947692871,0.37081873416900635,15.164382934570312,37.939109802246094,17.160314559936523,,8.479999542236328,31.332395553588867,8.832667350769043,10.106666564941406,29.75945472717285,25.178964614868164,,,56.78992462158203,,121.37456512451172,19.348838806152344,,,52.39693069458008,23.704856872558594,265.4277038574219,,,129.2569580078125,33.029075622558594,18.793371200561523,80.10153198242188,30.284278869628906,,,140.14451599121094,30.358238220214844,1.6579999923706055,,40.939998626708984,,,,14.686241149902344,33.607147216796875,21.693384170532227,20.1470890045166,,16.537118911743164,37.226158142089844,31.586389541625977,27.482694625854492,75.73959350585938,12.785459518432617,9.835332870483398,,17.670000076293945,30.492143630981445,43.79999923706055,92.29000091552734,38.0099983215332,214.2547149658203,18.14460563659668,60.02983856201172,60.06874084472656,76.31999969482422,,43.295860290527344,88.83999633789062,52.84672546386719,20.511018753051758,95.76805114746094,169.25765991210938,18.664241790771484,41.81616973876953,,
2014-01-10,27.669462203979492,16.49980354309082,,59.529998779296875,38.2236328125,53.376224517822266,51.470001220703125,30.257888793945312,48.20000076293945,,60.709999084472656,66.20999908447266,14.905289649963379,4.170000076293945,83.08440399169922,19.882999420166016,,,80.54874420166016,3.9491078853607178,18.68000030517578,40.528175354003906,,,28.43000030517578,179.66000366210938,299.30999755859375,44.99775314331055,27.803401947021484,69.81999969482422,22.884937286376953,14.489999771118164,21.571971893310547,,65.04000091552734,43.18280792236328,136.4199981689453,18.53018569946289,93.49850463867188,4.538750171661377,,,15.244963645935059,17.76300048828125,7.895397663116455,12.861689567565918,44.000389099121094,,,,55.88999938964844,,9.262499809265137,22.330219268798828,19.418302536010742,7.789999961853027,131.6566925048828,8.376537322998047,72.86000061035156,12.401643753051758,37.15364074707031,64.79629516601562,35.907989501953125,8.562474250793457,15.110372543334961,88.5199966430664,5.764883041381836,118.01000213623047,,,51.970001220703125,3.9119999408721924,,40.37311935424805,,51.38459396362305,,27.902978897094727,28.034198760986328,31.177471160888672,35.337135314941406,65.60504913330078,,45.568626403808594,54.525001525878906,113.49221801757812,59.970001220703125,5.317617416381836,20.489999771118164,18.985445022583008,68.51201629638672,46.68333435058594,,70.35841369628906,,5.770199298858643,,4.017118453979492,28.390836715698242,19.46541404724121,17.971630096435547,,,,,105.58293914794922,,10.847878456115723,4.6559906005859375,59.599998474121094,43.53789138793945,37.28616714477539,17.26752281188965,,27.13243865966797,,97.50911712646484,57.43562698364258,,11.636667251586914,30.058242797851562,,13.450194358825684,29.769319534301758,12.307000160217285,18.130308151245117,23.120500564575195,,35.25,4.744856834411621,29.88332176208496,12.91154956817627,0.370347797870636,15.216856002807617,37.88623046875,17.66530418395996,,8.609999656677246,31.7152042388916,8.866000175476074,10.108332633972168,29.65254020690918,25.260042190551758,,,57.2354621887207,,123.4744873046875,19.72990608215332,,,52.36860656738281,23.793567657470703,272.13238525390625,,,129.1087646484375,33.029075622558594,18.793371200561523,80.5392837524414,30.311599731445312,,,141.23764038085938,29.63732147216797,1.6920000314712524,,41.130001068115234,,,,14.678555488586426,33.827293395996094,21.71685791015625,19.38081169128418,,16.638296127319336,37.49481201171875,31.576828002929688,27.80872344970703,77.18911743164062,12.765457153320312,9.714667320251465,,17.639999389648438,30.52756118774414,45.08000183105469,92.33000183105469,37.56999969482422,212.75643920898438,18.07452964782715,59.830196380615234,60.54156494140625,78.20999908447266,,42.93305969238281,89.69000244140625,53.18278884887695,20.497882843017578,95.57350158691406,170.9852294921875,18.95271873474121,41.85036849975586,,
2014-01-13,27.00954246520996,16.586191177368164,,58.599998474121094,37.714298248291016,52.51264953613281,51.56999969482422,29.918128967285156,46.29999923706055,,58.689998626708984,93.27999877929688,14.77730941772461,4.130000114440918,81.96483612060547,19.548999786376953,,,79.92078399658203,3.900207281112671,17.489999771118164,39.951881408691406,,,27.389999389648438,171.0,283.6700134277344,44.64053726196289,27.536161422729492,68.63999938964844,22.63237762451172,14.270000457763672,21.40723991394043,,63.29999923706055,42.9957160949707,134.22000122070312,18.052568435668945,91.054931640625,4.474999904632568,,,15.224379539489746,17.452999114990234,7.772374629974365,12.690258979797363,43.0106201171875,,,,55.130001068115234,,9.3125,21.718828201293945,19.55976676940918,8.050000190734863,128.64857482910156,8.190237998962402,72.62000274658203,12.314920425415039,37.67332458496094,63.1856803894043,33.96620178222656,8.514007568359375,15.110372543334961,92.01000213623047,5.742276191711426,114.58000183105469,,,49.86000061035156,3.927999973297119,,39.870670318603516,,50.197261810302734,,27.7252197265625,27.855600357055664,31.42660903930664,34.81081008911133,64.66639709472656,,44.827449798583984,54.189998626708984,110.82685089111328,59.11000061035156,5.309572696685791,20.299999237060547,18.963134765625,67.40669250488281,43.674442291259766,,69.08853912353516,,5.651052474975586,,3.9344022274017334,28.047576904296875,19.48929786682129,17.984336853027344,,,,,104.23615264892578,,10.934220314025879,4.630538463592529,49.70000076293945,43.06964874267578,36.791873931884766,17.298175811767578,,26.677705764770508,,93.023681640625,55.42329406738281,,11.619999885559082,29.54014778137207,,13.467881202697754,28.893739700317383,12.11400032043457,17.99461555480957,22.749948501586914,,34.84000015258789,4.81157112121582,29.38736343383789,12.37784481048584,0.36163660883903503,14.998224258422852,37.833377838134766,17.579008102416992,,8.640000343322754,31.415607452392578,8.6813325881958,9.845000267028809,29.12457847595215,24.922889709472656,,,56.460899353027344,,122.84830474853516,19.25551414489746,,,51.907779693603516,23.606292724609375,266.47906494140625,,,127.8118896484375,32.42733383178711,18.55891990661621,81.26879119873047,29.316431045532227,,,138.43650817871094,29.39702033996582,1.6640000343322754,,40.63999938964844,,,,14.255874633789062,33.91419982910156,22.25684928894043,19.475351333618164,,16.739469528198242,37.100791931152344,31.06999397277832,27.76426124572754,75.09931945800781,12.235368728637695,9.28933334350586,,17.459999084472656,29.91147804260254,44.599998474121094,88.88999938964844,36.88999938964844,208.26158142089844,17.76152992248535,59.37384033203125,59.42845916748047,77.04000091552734,,41.614715576171875,87.87999725341797,52.6538200378418,20.35341453552246,95.27083587646484,168.18313598632812,18.811838150024414,41.30318069458008,,
2014-01-14,27.216941833496094,16.91621971130371,,60.369998931884766,38.362545013427734,53.110530853271484,52.63999938964844,29.815563201904297,47.439998626708984,,60.400001525878906,89.76000213623047,15.041791915893555,4.300000190734863,82.8943099975586,19.87700080871582,,,80.65489196777344,4.095071315765381,18.06999969482422,41.66065979003906,,,29.649999618530273,172.8699951171875,297.4700012207031,45.4039306640625,27.79292869567871,71.33999633789062,22.941638946533203,14.460000038146973,21.22515106201172,,65.11000061035156,43.21274185180664,137.33999633789062,18.277530670166016,92.2132339477539,4.513750076293945,,,15.375317573547363,17.881000518798828,7.895397663116455,12.800928115844727,43.939056396484375,,,,55.27000045776367,,9.229999542236328,21.796466827392578,19.716123580932617,7.869999885559082,131.4580841064453,8.252338409423828,73.01000213623047,12.273839950561523,37.30698776245117,64.5448989868164,35.93857955932617,8.654027938842773,15.110372543334961,94.5199966430664,5.840240955352783,117.41999816894531,,,51.04999923706055,4.179999828338623,,40.28445053100586,,51.46695327758789,,28.377498626708984,28.510950088500977,32.04946517944336,34.85078811645508,65.04476928710938,,45.250980377197266,55.005001068115234,118.20038604736328,63.459999084472656,5.409668445587158,21.270000457763672,19.7142276763916,68.35026550292969,46.6533317565918,,69.62132263183594,,5.723731994628906,,4.032270431518555,28.025440216064453,19.32210922241211,17.848798751831055,,,,,105.08087921142578,,11.44443130493164,4.741677284240723,49.2599983215332,43.59088897705078,36.57768249511719,17.66598129272461,,26.82929229736328,,95.90575408935547,57.23736572265625,,11.536666870117188,30.17437171936035,,13.980775833129883,29.554550170898438,12.362000465393066,18.793102264404297,23.081499099731445,,35.849998474121094,4.828000068664551,29.750078201293945,12.554696083068848,0.3729376196861267,15.12940502166748,38.873050689697266,17.703657150268555,,8.800000190734863,31.798416137695312,8.84000015258789,10.103333473205566,29.244857788085938,25.016786575317383,,,56.460899353027344,,120.65677642822266,19.527706146240234,,,52.028289794921875,24.148399353027344,297.85986328125,,,129.35885620117188,32.38752365112305,18.53287124633789,82.59105682373047,29.449119567871094,,,143.5995635986328,29.39702033996582,1.7029999494552612,,41.040000915527344,,,,14.255874633789062,34.95119857788086,22.632488250732422,19.95302963256836,,17.456867218017578,39.590293884277344,31.500320434570312,27.490095138549805,74.97482299804688,12.393726348876953,10.751333236694336,,17.170000076293945,30.690420150756836,46.75,88.76000213623047,37.130001068115234,213.50558471679688,18.102561950683594,59.89674758911133,60.61051940917969,79.37999725341797,,42.227901458740234,91.29000091552734,54.695003509521484,20.47686767578125,95.8761215209961,171.5968780517578,18.865509033203125,41.662269592285156,,
2014-01-15,27.188663482666016,17.25584602355957,,61.68000030517578,38.601783752441406,53.20351791381836,53.290000915527344,29.777095794677734,49.150001525878906,,62.22999954223633,84.61000061035156,15.297754287719727,4.46999979019165,83.4505844116211,19.793500900268555,,,79.10707092285156,4.221025466918945,17.940000534057617,42.18334197998047,,,28.65999984741211,170.5,296.7200012207031,45.938568115234375,28.03396224975586,71.7300033569336,23.07048988342285,14.829999923706055,21.207813262939453,,65.2300033569336,44.410194396972656,136.0399932861328,18.713613510131836,92.22122192382812,4.497499942779541,,,15.62917423248291,17.79599952697754,7.991081714630127,12.874711990356445,44.245628356933594,,,,55.189998626708984,,9.267499923706055,21.282127380371094,20.025121688842773,8.260000228881836,132.03907775878906,8.417936325073242,73.20999908447266,12.219062805175781,37.43477249145508,64.62872314453125,36.7107048034668,8.268084526062012,15.110372543334961,97.5,5.9155988693237305,117.5,,,51.9900016784668,4.294000148773193,,40.37311935424805,,51.63166046142578,,28.358245849609375,28.491601943969727,32.5754280090332,34.824127197265625,65.42315673828125,,45.411766052246094,56.05500030517578,117.82101440429688,62.41999816894531,5.361409664154053,21.270000457763672,19.833202362060547,68.9972915649414,45.866668701171875,,70.31401062011719,,5.727303981781006,,4.033534049987793,28.09187889099121,19.330795288085938,17.833972930908203,,,,,105.92560577392578,,11.601418495178223,4.746767044067383,49.650001525878906,44.014957427978516,36.45410919189453,17.75409698486328,,27.056650161743164,,96.16152954101562,57.09858322143555,,11.515000343322754,30.469146728515625,,13.72433090209961,30.364042282104492,12.404000282287598,18.70438003540039,22.749948501586914,,36.88999938964844,4.719714164733887,32.2076530456543,12.52627182006836,0.3769401013851166,15.050697326660156,39.99200439453125,17.837905883789062,,8.859999656677246,31.964855194091797,8.87600040435791,10.483332633972168,29.164684295654297,25.132009506225586,,,56.817352294921875,,120.42005157470703,19.61324691772461,,,52.822322845458984,24.38495635986328,285.1349792480469,,,130.21102905273438,32.197261810302734,18.439834594726562,82.6822509765625,29.734006881713867,,,143.10179138183594,29.55722999572754,1.7300000190734863,,41.18000030517578,,,,14.278929710388184,35.24665451049805,22.781185150146484,20.072450637817383,,18.16507339477539,39.411190032958984,31.108245849609375,27.697582244873047,75.00149536132812,12.532082557678223,10.942000389099121,,16.959999084472656,30.83204460144043,46.5,85.88999938964844,37.130001068115234,213.50558471679688,18.1866455078125,60.30556106567383,61.674381256103516,78.7699966430664,,42.243228912353516,90.83999633789062,55.37331008911133,20.398075103759766,96.2652359008789,173.66331481933594,18.798419952392578,41.30318069458008,,
